regional_group,metric,boot_m,boot_med,boot_sd,boot_lower_ci,boot_upper_ci,n_users,user_pop_size_log10
FRH02,ind_div,38.87254,38.89,1.1455182060361855,36.55850000000001,40.991,21432,4.331062700600152
FRH02,song_age,1881.5201546574904,1882.824484532729,80.66443705781937,1716.9847672959277,2040.1090644576316,21432,4.331062700600152
FRH02,song_div_q0,7738.845,7738.5,40.371758121908115,7661,7819.025,21432,4.331062700600152
FRH02,song_div_q1,6683.988745865472,6683.797850102224,58.97054378632666,6572.183489935978,6800.496570417626,21432,4.331062700600152
FRH02,song_div_q2,5098.021070140704,5098.139192450178,99.87700451297744,4906.759307434093,5283.848424543967,21432,4.331062700600152
FRH02,song_gini,0.20213670709506681,0.202227596391036,0.00335512364693914,0.19539517220026725,0.20861849627560902,21432,4.331062700600152
FRH03,artist_div_q0,3967.093,3966,40.06286790014395,3886.9750000000004,4046.025,34316,4.5354966591542425
FRH03,artist_div_q1,1954.19279035898,1953.5221217833046,33.20341689982151,1886.894036107089,2020.181863144004,34316,4.5354966591542425
FRH03,artist_div_q2,785.7521943874992,785.0420581718608,23.0743015900745,744.3327889210306,832.5496300143038,34316,4.5354966591542425
FRH03,artist_gini,0.5210299486381925,0.5210414110788596,0.003219933042880858,0.5146812189035981,0.5273061997760415,34316,4.5354966591542425
FRH03,genre_div_q0,312.85,313,10.598671229537779,292,334,34316,4.5354966591542425
FRH03,genre_div_q1,29.71600343877414,29.708817125253947,0.5455295845711754,28.669003501703607,30.852507973705684,34316,4.5354966591542425
FRH03,genre_div_q2,12.933885464972917,12.930137922240267,0.23740829574162703,12.498012745903884,13.40459015522234,34316,4.5354966591542425
FRH03,genre_gini,0.8987411135916498,0.8987386324128486,0.0019232330095455647,0.8950335575167071,0.90228495115456,34316,4.5354966591542425
FRH03,ind_div,39.87372,39.86,1.1475993839079672,37.44,42.130500000000005,34316,4.5354966591542425
FRH03,song_age,1866.6900796603857,1865.7641208400173,77.36153379473338,1709.5012234228873,2011.7263854155838,34316,4.5354966591542425
FRH03,song_div_q0,7782.072,7783,41.977552702973654,7701,7861,34316,4.5354966591542425
FRH03,song_div_q1,6745.882936385583,6746.337681539844,61.60735858173399,6623.295595162336,6861.842857190166,34316,4.5354966591542425
FRH03,song_div_q2,5180.181811208724,5182.152680134066,104.49974837752494,4975.619464623346,5371.723248818221,34316,4.5354966591542425
FRH03,song_gini,0.19854963737087397,0.19845871921284564,0.0035044104202735615,0.1919095442674588,0.20551297272727265,34316,4.5354966591542425
FRH04,artist_div_q0,3913.601,3913,38.91012460525919,3836,3990.025,16794,4.225154148849806
FRH04,artist_div_q1,1923.9877091776386,1923.7917431664623,30.613786320666907,1867.167177126352,1984.493817060327,16794,4.225154148849806
FRH04,artist_div_q2,765.6555803683643,765.5376605560667,22.7645895327067,722.5821762713421,810.2173530730366,16794,4.225154148849806
FRH04,artist_gini,0.5235780356199878,0.5236231839391554,0.0029847435503735876,0.5177923445713584,0.5292043784114648,16794,4.225154148849806
FRH04,genre_div_q0,313.059,313,10.183183010052222,295,333,16794,4.225154148849806
FRH04,genre_div_q1,30.05253782589912,30.039754367598448,0.5356783406853788,29.013614016189827,31.141639161421846,16794,4.225154148849806
FRH04,genre_div_q2,13.089059747856945,13.087873076312338,0.23297965206561697,12.647101930712356,13.574166330932037,16794,4.225154148849806
FRH04,genre_gini,0.8983561071956143,0.8984176782756383,0.0018807299775882161,0.8947422888777292,0.9019372447449925,16794,4.225154148849806
FRH04,ind_div,39.1254,39.114999999999995,1.1500843160107583,36.90924999999999,41.36,16794,4.225154148849806
FRH04,song_age,1911.9598498430532,1910.590055633369,79.355139857187865,1764.5688256106155,2071.0835354180713,16794,4.225154148849806
FRH04,song_div_q0,7732.549,7730,39.27944084980683,7658.9749999999995,7810.049999999999,16794,4.225154148849806
FRH04,song_div_q1,6668.020079559548,6663.819524249436,57.77913067731961,6560.688704514812,6787.777370697918,16794,4.225154148849806
FRH04,song_div_q2,5064.387683872634,5061.241068157022,100.08320190887338,4881.322866826362,5275.3884678497625,16794,4.225154148849806
FRH04,song_gini,0.20284560583615555,0.20301490689282709,0.003270508667093455,0.19628315850066239,0.20908534738308548,16794,4.225154148849806
FRI11,artist_div_q0,3917.865,3917,37.63944078360494,3843.975,3994.0249999999996,7788,3.8914259428479943
FRI11,artist_div_q1,1929.5980249515683,1929.913364086181,31.30618823078638,1868.6934314791333,1994.0446833864285,7788,3.8914259428479943
FRI11,artist_div_q2,781.6998644986315,781.1731702413009,23.23477738409881,737.9549975905886,829.7518919384918,7788,3.8914259428479943
FRI11,artist_gini,0.5231434327253047,0.5231182237848642,0.003005590561633293,0.5169039214257689,0.5290166630952273,7788,3.8914259428479943
FRI11,genre_div_q0,318.628,318,9.984352923615194,299.975,340,7788,3.8914259428479943
FRI11,genre_div_q1,30.864473300479343,30.827682250197185,0.5684048881397954,29.84177840993609,32.025163653625974,7788,3.8914259428479943
FRI11,genre_div_q2,13.141963963559759,13.137284041048888,0.2498057769354236,12.67663702679516,13.637656624929043,7788,3.8914259428479943
FRI11,genre_gini,0.896679401830154,0.8967197471577248,0.0018486391724587645,0.8929165436277798,0.9002279071004549,7788,3.8914259428479943
FRI11,ind_div,39.359,39.34,1.1544840550797717,37.1295,41.66,7788,3.8914259428479943
FRI11,song_age,1919.169788056456,1922.1356376313174,82.59329435048856,1748.8840470330445,2082.225789018956,7788,3.8914259428479943
FRI11,song_div_q0,7727.841,7728,40.40780258204484,7646.95,7803,7788,3.8914259428479943
FRI11,song_div_q1,6674.275992419656,6676.118167907976,59.43284833285967,6557.348561914535,6790.272708746132,7788,3.8914259428479943
FRI11,song_div_q2,5087.524955469229,5085.435313262816,103.53640598903588,4879.453115425324,5290.459451394802,7788,3.8914259428479943
FRI11,song_gini,0.20283000950346788,0.2028142688231091,0.003378360401553038,0.196491241883728,0.20956161488900987,7788,3.8914259428479943
FRI12,artist_div_q0,4118.942,4118,41.17380135374821,4038,4199,48566,4.686332335520298
FRI12,artist_div_q1,2069.94535069943,2069.3495020172663,34.1637685814288,2006.6219104238437,2135.2042317727905,48566,4.686332335520298
FRI12,artist_div_q2,821.5744067239106,820.697511948305,24.910612942494573,774.1754523352515,871.4368072274536,48566,4.686332335520298
FRI12,artist_gini,0.509046700808423,0.5091639540356594,0.003157376141503341,0.5031738607173305,0.5152294849249955,48566,4.686332335520298
FRI12,genre_div_q0,325.854,326,10.519569636888448,307,348.025,48566,4.686332335520298
FRI12,genre_div_q1,31.944919865762316,31.96035269746529,0.5966666567060025,30.737023524249754,33.1154602476297,48566,4.686332335520298
FRI12,genre_div_q2,13.542511346638687,13.547769526499481,0.26050658735009247,13.025607785180593,14.044502726434205,48566,4.686332335520298
FRI12,genre_gini,0.8953108150713939,0.895187326863446,0.001964005537854485,0.8914408640287452,0.8990986983882229,48566,4.686332335520298
FRI12,ind_div,41.01384,40.98,1.140571066070307,38.8585,43.35025,48566,4.686332335520298
FRI12,song_age,1890.3067075739318,1890.1422052851403,78.7292352620462,1736.5104860523975,2045.7382695486892,48566,4.686332335520298
FRI12,song_div_q0,7892.745,7894,40.574354625221744,7813,7970.075,48566,4.686332335520298
FRI12,song_div_q1,6905.395548537606,6905.3815159883125,60.44547693355957,6788.434668028662,7022.155016776342,48566,4.686332335520298
FRI12,song_div_q2,5377.454079863994,5376.6331678628885,106.37710033459012,5164.6890547255725,5583.504102290372,48566,4.686332335520298
FRI12,song_gini,0.18923268292602333,0.18918931633833524,0.0034162522336770103,0.18243894588382548,0.1959455205761015,48566,4.686332335520298
FRI13,artist_div_q0,3982.488,3983,38.85632084577321,3906,4062.025,8365,3.922465945298413
FRI13,artist_div_q1,2008.874070510887,2008.095085783701,33.092919218138576,1938.3673765659892,2074.42350280261,8365,3.922465945298413
FRI13,artist_div_q2,834.1435728892243,835.4415294992697,24.6945262564583,786.2408153342382,881.0796153974425,8365,3.922465945298413
FRI13,artist_gini,0.5164550403764063,0.5165509825697912,0.003149527925715243,0.5102011988408788,0.5227226110794746,8365,3.922465945298413
FRI13,genre_div_q0,324.589,325,10.03767073746862,304,345,8365,3.922465945298413
FRI13,genre_div_q1,32.238286509709646,32.22013811404915,0.5650147004962732,31.219554920319403,33.36410365990618,8365,3.922465945298413
FRI13,genre_div_q2,13.41833030052788,13.416779844173748,0.2570167056852489,12.923916495381455,13.934576957989131,8365,3.922465945298413
FRI13,genre_gini,0.8940027003068174,0.8940286169767675,0.0019273015317877958,0.890245939550748,0.8975689043693869,8365,3.922465945298413
FRI13,ind_div,40.35336,40.36,1.065916830287002,38.23975,42.38100000000001,8365,3.922465945298413
FRI13,song_age,1988.6203832267474,1987.099531497765,78.21059124740563,1837.5938970676195,2153.505531173939,8365,3.922465945298413
FRI13,song_div_q0,7716.121,7717,40.49474266103173,7635,7787,8365,3.922465945298413
FRI13,song_div_q1,6642.608997444514,6645.813368543259,58.99622014934929,6521.679278732897,6750.508981805906,8365,3.922465945298413
FRI13,song_div_q2,5025.254274875427,5027.904884750278,100.64802147506968,4813.628397821695,5215.42305457437,8365,3.922465945298413
FRI13,song_gini,0.20424995336899066,0.20409283436328812,0.0033567091709950916,0.19821974734377026,0.21109780942544765,8365,3.922465945298413
FRI14,artist_div_q0,3803.634,3804,39.796706167996135,3726,3883.025,4825,3.6834973176798114
FRI14,artist_div_q1,1821.6089316204454,1820.737400016114,31.362860881671924,1762.833731045148,1881.727047349221,4825,3.6834973176798114
FRI14,artist_div_q2,709.5565377901296,709.7037278345871,21.951994104450794,668.0582203641219,753.3333619789286,4825,3.6834973176798114
FRI14,artist_gini,0.5326049934376552,0.5327014730595001,0.0031541570071610876,0.5265017707875776,0.5387212149342449,4825,3.6834973176798114
FRI14,genre_div_q0,314.354,314,9.670895005645042,296,334,4825,3.6834973176798114
FRI14,genre_div_q1,30.77693271979037,30.791600997149303,0.5592263543275046,29.69400552914526,31.83621727972792,4825,3.6834973176798114
FRI14,genre_div_q2,13.249903883266573,13.247732550175533,0.24209265677903175,12.78558807686308,13.70922196216708,4825,3.6834973176798114
FRI14,genre_gini,0.8959672804336588,0.8960771497866931,0.0019526823250952453,0.8922426695636491,0.8995140583106543,4825,3.6834973176798114
FRI14,ind_div,39.04929,39.03,1.1572495938744254,36.859750000000005,41.37024999999999,4825,3.6834973176798114
FRI14,song_age,1858.0728717244551,1856.723617332876,78.90672490111314,1696.8046077712438,2019.30389591115,4825,3.6834973176798114
FRI14,song_div_q0,7598.251,7598,41.678544841442104,7515.9749999999995,7680,4825,3.6834973176798114
FRI14,song_div_q1,6475.273104822859,6474.362150636511,62.713573183396676,6352.6242844955095,6596.956508113826,4825,3.6834973176798114
FRI14,song_div_q2,4810.843443866738,4809.3108368823505,107.55712811275271,4598.864175321623,5018.077625874911,4825,3.6834973176798114
FRI14,song_gini,0.2139490434717398,0.21401585673174295,0.0034991477100402993,0.2071367157958666,0.22096199539493555,4825,3.6834973176798114
FRI15,artist_div_q0,4144.005,4144,38.51686025007131,4071,4216.025,15418,4.18802804133508
FRI15,artist_div_q1,2153.596062474484,2153.878944340074,32.93387731908325,2086.8074385105174,2221.034771407031,15418,4.18802804133508
FRI15,artist_div_q2,910.2710637532239,909.277531924844,26.76629209178231,859.0116606494228,962.0784244622838,15418,4.18802804133508
FRI15,artist_gini,0.5032272244144814,0.5032175312964786,0.0029722065736493305,0.4972681777825973,0.5090009368398996,15418,4.18802804133508
FRI15,genre_div_q0,340.103,340,10.495167437422785,319,360,15418,4.18802804133508
FRI15,genre_div_q1,33.662448710668414,33.67265487131715,0.6342973541455975,32.47813974473385,34.99640801653244,15418,4.18802804133508
FRI15,genre_div_q2,13.750038642479854,13.73272465860812,0.26777293979888694,13.234962119935224,14.287108177081876,15418,4.18802804133508
FRI15,genre_gini,0.892521159240019,0.8925490927157771,0.0018901327766136574,0.8886335511228536,0.8960110958891548,15418,4.18802804133508
FRI15,ind_div,41.21977,41.23,1.1610515439840678,38.87975,43.43,15418,4.18802804133508
FRI15,song_age,1955.7206734985,1953.1604314460958,80.07646786117722,1808.3252916741649,2114.958107091191,15418,4.18802804133508
FRI15,song_div_q0,7884.195,7882,39.97204948135309,7812,7964.05,15418,4.18802804133508
FRI15,song_div_q1,6898.285398189196,6894.728854439632,60.23616427158762,6786.056771270712,7022.131337194591,15418,4.18802804133508
FRI15,song_div_q2,5384.122261080802,5383.8699257025955,106.64044684050974,5185.027762872554,5595.360328924858,15418,4.18802804133508
FRI15,song_gini,0.18984717290579478,0.1900612561893069,0.003374393774180694,0.18310054217517815,0.19599256213117736,15418,4.18802804133508
FRI21,artist_div_q0,3723.73,3724,36.79656352279499,3651,3794.0499999999997,3129,3.495405563146193
FRI21,artist_div_q1,1823.9171224691777,1824.104024446598,30.291704619070646,1766.328127638795,1884.3480202112173,3129,3.495405563146193
FRI21,artist_div_q2,772.1565562874075,772.5227293652677,21.745745190831947,731.8704790124079,815.1328901709119,3129,3.495405563146193
FRI21,artist_gini,0.5346175404859305,0.5346385398591258,0.0030188193877108507,0.5285891582189709,0.5403717994787871,3129,3.495405563146193
FRI21,genre_div_q0,307.35,307,9.703383721962956,289.97499999999997,326.025,3129,3.495405563146193
FRI21,genre_div_q1,29.525694311269785,29.52228439480805,0.520379584224214,28.545855062840527,30.51535105887208,3129,3.495405563146193
FRI21,genre_div_q2,12.649326564658633,12.642084790649207,0.23327675753192328,12.213651585648044,13.110442579233252,3129,3.495405563146193
FRI21,genre_gini,0.8976013564511535,0.8976134572833375,0.001940318878435388,0.8937900903938986,0.9012204812268111,3129,3.495405563146193
FRI21,ind_div,38.87688,38.92,1.1150585730001905,36.6995,41,3129,3.495405563146193
FRI21,song_age,1913.808263331558,1918.1997729322084,80.50122965700983,1760.9687015928296,2073.804168127302,3129,3.495405563146193
FRI21,song_div_q0,7565.764,7566,39.56538542367209,7485.9749999999995,7643.025,3129,3.495405563146193
FRI21,song_div_q1,6441.956366895811,6442.557386096954,57.63221936774791,6326.61903616898,6555.401550761497,3129,3.495405563146193
FRI21,song_div_q2,4762.603021565265,4764.62740613684,100.73000299570961,4557.376302054149,4949.514947535142,3129,3.495405563146193
FRI21,song_gini,0.2159824773333667,0.21596051002609642,0.0032596222442427248,0.2097012075934711,0.22270616780618663,3129,3.495405563146193
FRI22,artist_div_q0,3377.127,3378,34.51800057018603,3308.975,3442.0249999999996,899,2.9537596917332287
FRI22,artist_div_q1,1579.693188553417,1580.1576883631055,25.36591902780956,1530.037830530791,1629.5986901153244,899,2.9537596917332287
FRI22,artist_div_q2,666.8965875692891,666.8607228374641,17.6623858526084,633.9694089150802,701.9645967955505,899,2.9537596917332287
FRI22,artist_gini,0.5590067545680059,0.5590411965303901,0.002757572589090265,0.5538315460500532,0.5647066745865893,899,2.9537596917332287
FRI22,genre_div_q0,285.658,286,8.956855545405501,267,302.025,899,2.9537596917332287
FRI22,genre_div_q1,27.073586850964997,27.060520801325904,0.4498273686789203,26.174026371515048,27.944067489565803,899,2.9537596917332287
FRI22,genre_div_q2,12.226460919980488,12.230105445632978,0.19442874656197023,11.835780399305637,12.603999311204126,899,2.9537596917332287
FRI22,genre_gini,0.9008857006613581,0.9009074493462079,0.0019993268815888927,0.8968200172632622,0.9045211853381068,899,2.9537596917332287
FRI22,ind_div,37.32568,37.32,1.0814086101849671,35.2395,39.5205,899,2.9537596917332287
FRI22,song_age,1915.745719463629,1913.5144139568004,75.07776154562103,1769.9298565230367,2068.892589022518,899,2.9537596917332287
FRI22,song_div_q0,7236.269,7237,41.35684983201728,7156,7320.025,899,2.9537596917332287
FRI22,song_div_q1,6038.198961471463,6039.447278385176,57.195136124532546,5928.607326121384,6150.417727410107,899,2.9537596917332287
FRI22,song_div_q2,4395.951057051268,4394.638549467303,89.01391026316763,4216.189326687901,4566.658378929655,899,2.9537596917332287
FRI22,song_gini,0.24108920914718085,0.24101135799891107,0.0033078821715691454,0.23456110631452287,0.24727326185630905,899,2.9537596917332287
FRI23,artist_div_q0,3801.495,3801,39.518953967972415,3724,3882.0499999999997,7402,3.869349080759093
FRI23,artist_div_q1,1827.397723797075,1826.119824398231,31.13953845738113,1768.6219351589054,1888.969307143323,7402,3.869349080759093
FRI23,artist_div_q2,737.4045510484239,737.1006251782984,21.111691606382507,698.9109548873794,780.4845247986973,7402,3.869349080759093
FRI23,artist_gini,0.5332750257415794,0.5334010207821214,0.0031409531775077,0.5270810211554057,0.5393221581050739,7402,3.869349080759093
FRI23,genre_div_q0,310.873,311,10.037710228265539,292,332,7402,3.869349080759093
FRI23,genre_div_q1,29.62358845483708,29.636852214888982,0.5404459457758188,28.573619970501852,30.709980539154465,7402,3.869349080759093
FRI23,genre_div_q2,12.822966472325763,12.827100631678196,0.23401748036038764,12.374338633867236,13.287727447222306,7402,3.869349080759093
FRI23,genre_gini,0.8978711035490117,0.8979238492802251,0.0018691513639134763,0.893933313331698,0.9013571435228831,7402,3.869349080759093
