regional_group,metric,boot_m,boot_med,boot_sd,boot_lower_ci,boot_upper_ci,n_users,user_pop_size_log10
4202909,song_div_q0,6895.887,6896,37.95150257298843,6823,6971.025,445,2.6483600109809315
4202909,song_div_q1,5250.151888528382,5251.176524897719,56.01906352489126,5142.927007729416,5363.334526532031,445,2.6483600109809315
4202909,song_div_q2,2864.557542665648,2861.230329041488,86.31922058616546,2697.7155866975763,3034.173901732464,445,2.6483600109809315
4202909,song_gini,0.2759010160856572,0.27585357169900626,0.0031628656219610573,0.2696697190749091,0.28210666069624113,445,2.6483600109809315
4204202,artist_div_q0,3037.751,3038,32.291604895804525,2975.975,3097.0249999999996,1475,3.1687920203141817
4204202,artist_div_q1,1232.0836997421266,1232.1552538018582,20.340266983905405,1191.98552504578,1273.491360664587,1475,3.1687920203141817
4204202,artist_div_q2,442.1969811730389,441.79578219211487,12.653007743918991,418.65385801777313,468.04304582432843,1475,3.1687920203141817
4204202,artist_gini,0.595623223661178,0.5956256810417683,0.0025963643981084857,0.5903935648338532,0.6008590410606559,1475,3.1687920203141817
4204202,genre_div_q0,271.624,271,8.6737453189414,255,288,1475,3.1687920203141817
4204202,genre_div_q1,34.82324980542212,34.829481984134944,0.5919902615494551,33.63918612596419,35.96963309739193,1475,3.1687920203141817
4204202,genre_div_q2,16.17928884282069,16.17675207795284,0.2533206632600926,15.689034938828142,16.66448762147981,1475,3.1687920203141817
4204202,genre_gini,0.8773400538431445,0.8774678332709384,0.0026791846041901253,0.8720099985135157,0.8823435604081753,1475,3.1687920203141817
4204202,ind_div,37.15909,37.23,1.3244473688043374,34.52975,39.591750000000005,1475,3.1687920203141817
