regional_group,metric,listen_type,boot_m,boot_med,boot_sd,boot_lower_ci,boot_upper_ci,n_users,user_pop_size_log10
DE111,artist_div_q0,A,786.576,787,12.660826217925921,762,810,3142,3.4972061807039547
DE111,artist_div_q0,O,765.004,765,12.83809957901873,740,789,3142,3.4972061807039547
DE111,artist_div_q1,A,701.3308570406743,701.9802343062091,17.84142398303882,665.5744239835172,733.5374333624355,3142,3.4972061807039547
DE111,artist_div_q1,O,608.7416170545467,608.3945742793161,22.418803791685153,565.3715000082765,653.4675987681062,3142,3.4972061807039547
DE111,artist_div_q2,A,585.9219951919795,586.0958604187258,25.697277830656443,535.8499519512496,634.398943132727,3142,3.4972061807039547
DE111,artist_div_q2,O,313.00002091901575,312.0934657641259,40.78216018557504,237.77018016030445,396.501570045216,3142,3.4972061807039547
DE111,artist_gini,A,0.1865689929395825,0.18600929477930328,0.01037599316362885,0.16807678825774577,0.20675281384645475,3142,3.4972061807039547
DE111,artist_gini,O,0.21531134640751337,0.21563780000928562,0.011228800770465985,0.1936099645509141,0.23761045771926773,3142,3.4972061807039547
DE111,genre_div_q0,A,68.565,68,4.939248037016482,59,78.02499999999998,3142,3.4972061807039547
DE111,genre_div_q0,O,101.707,102,5.389452402350091,91,112,3142,3.4972061807039547
DE111,genre_div_q1,A,12.866781696436062,12.877850641073206,0.6709099894039463,11.571592729673794,14.214479704869305,3142,3.4972061807039547
DE111,genre_div_q1,O,26.71719223321714,26.724333324977383,1.3801330156597358,24.13855789230309,29.492500716299254,3142,3.4972061807039547
DE111,genre_div_q2,A,6.333317285050507,6.324644842101343,0.334372686343311,5.71674882130053,7.007712087387267,3142,3.4972061807039547
DE111,genre_div_q2,O,11.90322811161933,11.894093224106669,0.751149994360205,10.473416572390796,13.404464514469748,3142,3.4972061807039547
DE111,genre_gini,A,0.8345912523375415,0.8347076915625267,0.006099318149400135,0.8228765619547183,0.8457241857241843,3142,3.4972061807039547
DE111,genre_gini,O,0.7631738811440898,0.7635292213198019,0.007982969511926119,0.7472379370534008,0.7781931252519482,3142,3.4972061807039547
DE111,ind_div,A,41.50754,41.47,1.2511634419045166,39.21875,44.00025,3142,3.4972061807039547
DE111,ind_div,O,41.50754,41.47,1.2511634419045166,39.21875,44.00025,3142,3.4972061807039547
DE111,song_age,A,1613.17939623042,1614.0852955917817,74.33012166274982,1466.7366847224896,1764.7061527940457,3142,3.4972061807039547
DE111,song_age,O,1613.17939623042,1614.0852955917817,74.33012166274982,1466.7366847224896,1764.7061527940457,3142,3.4972061807039547
DE111,song_div_q0,A,970.117,970,5.578210055871642,959,980,3142,3.4972061807039547
DE111,song_div_q0,O,983.054,983,4.30134695015243,974,991,3142,3.4972061807039547
DE111,song_div_q1,A,958.2151981374844,958.2607780737537,7.911462041071205,941.9584557088392,972.6549474123966,3142,3.4972061807039547
DE111,song_div_q1,O,975.6840864423124,976.1976017200797,6.448735416228159,961.6565413516847,986.25399278867,3142,3.4972061807039547
DE111,song_div_q2,A,939.2056279111662,939.8496240601423,12.004678889216644,915.7509157509086,961.5384615384515,3142,3.4972061807039547
DE111,song_div_q2,O,962.8085131387427,963.3911368015315,11.361373315390166,936.3295880149739,980.3921568627329,3142,3.4972061807039547
DE111,song_gini,A,0.029094651579560912,0.029162022703818263,0.005302603078451402,0.019611848825332207,0.03973710855949889,3142,3.4972061807039547
DE111,song_gini,O,0.01671227429669808,0.01675560081466456,0.00419285009613928,0.008957222222221865,0.025433812949639985,3142,3.4972061807039547
DE112,artist_div_q0,A,752.025,752,12.235689072834726,729,777,838,2.9232440186302764
DE112,artist_div_q0,O,730.812,731,13.093742860698857,706.9749999999999,757,838,2.9232440186302764
DE112,artist_div_q1,A,646.0019776198402,646.0004702339072,17.41380951115755,612.6694746771853,679.7815800681153,838,2.9232440186302764
DE112,artist_div_q1,O,594.1689487235467,593.4461076019747,19.729268331442587,557.1436070765142,633.1809923656306,838,2.9232440186302764
DE112,artist_div_q2,A,495.2704204966814,494.66748157050586,28.366338061050016,438.7564859570587,551.5078156561275,838,2.9232440186302764
DE112,artist_div_q2,O,383.5197149905779,383.0334280612984,33.304675929152765,317.57132375116527,445.96128714035984,838,2.9232440186302764
DE112,artist_gini,A,0.21613411303791466,0.2163739740151922,0.00995812053293203,0.19673394310256948,0.23471116257440944,838,2.9232440186302764
DE112,artist_gini,O,0.23871576619824414,0.23896057169611984,0.01088777466002435,0.21661204958497546,0.25861486539022194,838,2.9232440186302764
DE112,genre_div_q0,A,66.54,67,4.494953237198876,58,75,838,2.9232440186302764
DE112,genre_div_q0,O,98.695,99,5.167850779742157,88,108.02499999999998,838,2.9232440186302764
DE112,genre_div_q1,A,13.28045946518311,13.266143828425667,0.6657293802165277,12.039787058034795,14.64133019507809,838,2.9232440186302764
DE112,genre_div_q1,O,27.046372308573197,27.08928047878169,1.3712184471390128,24.330799120467784,29.72313585738451,838,2.9232440186302764
DE112,genre_div_q2,A,6.53802415952772,6.5443199319490075,0.33555899676727335,5.88491836213554,7.186577637196353,838,2.9232440186302764
DE112,genre_div_q2,O,12.003959700609524,12.011111220982933,0.7493069190425575,10.575939118720765,13.53908392509748,838,2.9232440186302764
DE112,genre_gini,A,0.8285870363397811,0.8292043166423989,0.006673940249021488,0.8144155991238062,0.8406251514017028,838,2.9232440186302764
DE112,genre_gini,O,0.7561098363313061,0.7561326358736171,0.008110159869532983,0.7396740873792732,0.7711719883065112,838,2.9232440186302764
DE112,ind_div,A,39.37483,39.37,1.1950739612563206,36.90924999999999,41.73025,838,2.9232440186302764
