regional_group,metric,listen_type,boot_m,boot_med,boot_sd,boot_lower_ci,boot_upper_ci,n_users,user_pop_size_log10
3513801,artist_div_q2,A,345.014967849196,345.31740495291524,21.163727055947106,304.44073699363713,387.21185027687983,1435,3.156851901070011
3513801,artist_div_q2,O,377.0503022819751,376.3130617263911,22.738952878304165,330.865215946841,420.9843674674904,1435,3.156851901070011
3513801,artist_gini,A,0.30889802091251345,0.3090234331598519,0.00983732992749292,0.2894684426073867,0.3271722861524733,1435,3.156851901070011
3513801,artist_gini,O,0.2890849540246414,0.2893046099628471,0.010371119786889562,0.26925721261531865,0.31034796381852203,1435,3.156851901070011
3513801,genre_div_q0,A,58.693,59,3.5439117243958393,52,66,1435,3.156851901070011
3513801,genre_div_q0,O,65.024,65,3.8437219199882544,58,73,1435,3.156851901070011
3513801,genre_div_q1,A,21.070106347233118,21.098670555027,0.7877720378684966,19.602452027196275,22.585045775313738,1435,3.156851901070011
3513801,genre_div_q1,O,22.43281806198914,22.41415711522068,0.9351626801180698,20.632917531680906,24.30969673891716,1435,3.156851901070011
3513801,genre_div_q2,A,13.128277727543402,13.123028994866548,0.5760119105549558,12.044872817351504,14.286712301946585,1435,3.156851901070011
3513801,genre_div_q2,O,13.170714408894924,13.124696133397634,0.6794499550675321,11.914287493310441,14.559407934655095,1435,3.156851901070011
3513801,genre_gini,A,0.73432373205406265,0.7351307398951921,0.012672003883169608,0.7059082329583275,0.7567143411823659,1435,3.156851901070011
3513801,genre_gini,O,0.7380099361301227,0.7385707300284365,0.01120509750625107,0.714166738580832,0.7598030394777404,1435,3.156851901070011
3513801,ind_div,A,39.07796,39.08,1.2779564981685445,36.48875,41.62,1435,3.156851901070011
3513801,ind_div,O,39.07796,39.08,1.2779564981685445,36.48875,41.62,1435,3.156851901070011
3513801,song_age,A,1533.2262357223437,1529.3095310036242,84.0898940663495,1368.0729096874636,1700.8068095768306,1435,3.156851901070011
3513801,song_age,O,1533.2262357223437,1529.3095310036242,84.0898940663495,1368.0729096874636,1700.8068095768306,1435,3.156851901070011
3513801,song_div_q0,A,945.49,946,7.364654651654638,931,959,1435,3.156851901070011
3513801,song_div_q0,O,928.783,929,8.496475804773485,911.975,945,1435,3.156851901070011
3513801,song_div_q1,A,923.7938388058925,923.6836106217715,10.412627358925997,903.558928235974,943.4462667197678,1435,3.156851901070011
3513801,song_div_q1,O,895.4246067943544,896.4027181425035,13.410285075840793,867.3908305663671,921.128169324408,1435,3.156851901070011
3513801,song_div_q2,A,889.7872419314438,889.6797153024878,15.672654971740762,859.0696893069935,919.1176470588179,1435,3.156851901070011
3513801,song_div_q2,O,837.5117340057062,840.3361344537769,24.27907583314175,784.9293563579255,880.2816901408398,1435,3.156851901070011
3513801,song_gini,A,0.05204328284164848,0.051903703703704354,0.0067491459780126,0.039450939457202454,0.0650222043010735,1435,3.156851901070011
3513801,song_gini,O,0.06796764949763202,0.06760129310344863,0.007876844059528097,0.05264655720339096,0.08424702524697983,1435,3.156851901070011
3515004,artist_div_q0,A,615.954,616,13.22349215391852,590.975,643,1011,3.004751155591001
3515004,artist_div_q0,O,644.35,645,13.35919039343208,618,670,1011,3.004751155591001
3515004,artist_div_q1,A,473.1495983824032,472.79459728436774,16.78512534062492,440.98203098054705,506.16207910724586,1011,3.004751155591001
3515004,artist_div_q1,O,502.2507874343937,502.4858170275146,17.601641281072702,465.2898614790586,537.3690116021326,1011,3.004751155591001
3515004,artist_div_q2,A,317.12599332249664,316.79516539439896,21.7878402752864,274.48219711517834,358.4781811267062,1011,3.004751155591001
